# Dataset: Stradario regione Umbria Sept 2025;;;
# Source: https://www.anncsu.gov.it/it/consultazione-dellarchivio/open-data/Accedi-ai-servizi-di-dowload-massivo-in-Open-data/;;;
name;ID;locality;municipality
LOCALITA' FORNACE MONTEPENNINO;725733;MONTEPENNINO;Montefalco
LOCALITA' FORNACI;725634;SAN LUCA;Montefalco
LOCALITA' FOSSO CARBONE;725635;CASALE;Montefalco
LOCALITA' GALLO;725640;TURRITA;Montefalco
LOCALITA' IL PIANO FABBRI;725654;FABBRI;Montefalco
LOCALITA' IL PIANO FRATTA;725744;FRATTA;Montefalco
LOCALITA' LASIGNANO;725657;CERRETE;Montefalco
LOCALITA' MACCHIE;725659;TURRITA;Montefalco
LOCALITA' MADONNA ALTA TURRITA;725660;TURRITA;Montefalco
LOCALITA' MADONNA DELLA STELLA;725661;FRATTA;Montefalco
LOCALITA' MERCATELLO;725664;FRATTA;Montefalco
LOCALITA' MOLINO CAPALDINI;725665;CASALE;Montefalco
LOCALITA' MONTE IMPERIALE;725666;CERRETE;Montefalco
LOCALITA' MONTEPENNINO;725667;MONTEPENNINO;Montefalco
LOCALITA' PIAZZA;725671;SAN LUCA;Montefalco
LOCALITA' PIETRAUTA;725673;PIETRAUTA;Montefalco
LOCALITA' PISCIUGLIA;725675;CASALE;Montefalco
LOCALITA' POGGETTO;725676;TURRI;Montefalco
LOCALITA' POGGIO;725677;TURRI;Montefalco
LOCALITA' POLZELLA;725678;TURRI;Montefalco
LOCALITA' PONTE DI BEVAGNA;725679;MONTEPENNINO;Montefalco
LOCALITA' PREDARA;725681;MONTEPENNINO;Montefalco
LOCALITA' RIALTO;725682;CERRETE;Montefalco
LOCALITA' RIGNANO;725683;CERRETE;Montefalco
LOCALITA' RIGNANO CENTRO;725684;CERRETE;Montefalco
LOCALITA' RUICCIANO FABBRI;725687;FABBRI;Montefalco
LOCALITA' RUICCIANO FRATTA;725686;FRATTA;Montefalco
LOCALITA' RUICCIANO SAN LUCA;725742;SAN LUCA;Montefalco
LOCALITA' SALA;725688;MONTEPENNINO;Montefalco
LOCALITA' SAN BARTOLOMEO;725689;FRATTA;Montefalco
LOCALITA' SAN CLEMENTE CASTAGNANO;725580;;Montefalco
LOCALITA' SAN CLEMENTE FONTE PERNA;725629;;Montefalco
LOCALITA' SAN CLEMENTE FORNACE;725745;;Montefalco
LOCALITA' SAN CLEMENTE PREDARA;725746;;Montefalco
LOCALITA' SAN CLEMENTE TRECUTE;725711;;Montefalco
LOCALITA' SAN CLEMENTE VECCIANO;725720;;Montefalco
LOCALITA' SAN DONATO;725692;FRATTA;Montefalco
LOCALITA' SAN FORTUNATO;725693;TURRI;Montefalco
LOCALITA' SAN LUCA;725694;SAN LUCA;Montefalco
LOCALITA' SAN MARCO CENTRO;725696;PIETRAUTA;Montefalco
LOCALITA' SAN PAOLO;725697;TURRI;Montefalco
LOCALITA' SAN QUIRICO;725739;FABBRI;Montefalco
LOCALITA' SANTO PIETRO;725702;CERRETE;Montefalco
LOCALITA' SCACCIADIAVOLI;725703;CASALE;Montefalco
LOCALITA' SCORSINAGLIA;725704;TURRI;Montefalco
LOCALITA' SEMITI;725705;FRATTA;Montefalco
LOCALITA' TORRE;725710;MONTEPENNINO;Montefalco
LOCALITA' TURRI;725712;TURRI;Montefalco
LOCALITA' TURRI CENTRO;725713;TURRI;Montefalco
LOCALITA' TURRITA;725715;TURRITA;Montefalco
LOCALITA' VALLE CUPA;725718;MONTEPENNINO;Montefalco
LOCALITA' VALLO;725719;MONTEPENNINO;Montefalco
LOCALITA' VERDEGGIA;725721;FABBRI;Montefalco
LOCALITA' VICINATO;725723;FRATTA;Montefalco
LOCALITA' VIGLIANO;725724;FABBRI;Montefalco
LOCALITA' VIGNOLE;725725;CERRETE;Montefalco
LOCALITA' VILLA;725726;FABBRI;Montefalco
PIAZZA ANTONIO MARTINI;725552;;Montefalco
PIAZZA DANTE ALIGHIERI;725594;;Montefalco
PIAZZA DEL COMUNE;725600;;Montefalco
PIAZZA DON BRIZIO CASCIOLA;725576;;Montefalco
PIAZZA FRATTA;725638;FRATTA;Montefalco
PIAZZA MUSTAFA';725668;;Montefalco
PIAZZA TURRITA;725714;TURRITA;Montefalco
STRADA PRIMA FABBRI;725736;FABBRI;Montefalco
STRADA PRIMA FRATTA;725651;FRATTA;Montefalco
STRADA PRIMA SAN LUCA;725740;SAN LUCA;Montefalco
STRADA PRIMA TURRITA;725730;TURRITA;Montefalco
STRADA SECONDA FABBRI;725737;FABBRI;Montefalco
STRADA SECONDA FRATTA;725652;FRATTA;Montefalco
STRADA SECONDA SAN LUCA;725741;SAN LUCA;Montefalco
STRADA SECONDA TURRITA;725747;TURRITA;Montefalco
STRADA TERZA FABBRI;725738;FABBRI;Montefalco
STRADA TERZA SAN LUCA;725653;SAN LUCA;Montefalco
VIA ALDA MERINI;1206980;;Montefalco
VIA ALESSANDRO VOLTA;725549;;Montefalco
VIA ANTONIO GRAMSCI;725551;;Montefalco
VIA ANTONIO MEUCCI;725553;;Montefalco
VIA ARTEMIO FRANCHI;725555;;Montefalco
VIA BENOZZO GOZZOLI;725558;;Montefalco
VIA CAVOUR;725582;;Montefalco
VIA DE CUPPIS;725595;;Montefalco
VIA DEI TERRENI;1210184;;Montefalco
VIA DEI VASARI;725597;;Montefalco
VIA DEL VERZIERE;725605;;Montefalco
VIA DELLE GRAZIE;725615;;Montefalco
VIA EDMONDO DE AMICIS;725620;;Montefalco
VIA EVANGELISTA TORRICELLI;725622;;Montefalco
VIA FEDERICO SECONDO;725624;;Montefalco
VIA FONTE PETRELLA;725630;PIETRAUTA;Montefalco
VIA FRANCESCO PAGNOTTI;725636;;Montefalco
VIA FRANCESCO PETRARCA;725637;TURRI;Montefalco
VIA GALILEO GALILEI;725639;;Montefalco
VIA GIACOMO LEOPARDI;725641;;Montefalco
VIA GIACOMO MATTEOTTI;725642;;Montefalco
VIA GIOSUE' CARDUCCI;725643;;Montefalco
VIA GIOVANNI PASCOLI;725644;;Montefalco
VIA GIOVANNI VERGA;1206982;;Montefalco
VIA GIUSEPPE MAZZINI;725646;;Montefalco
VIA GIUSEPPE PARINI;725647;;Montefalco
VIA GRAZIA DELEDDA;1206981;;Montefalco
VIA GUIDO GOZZANO;725650;MONTEPENNINO;Montefalco
VIA IGNAZIO SILONE;1206983;;Montefalco
VIA LUIGI PIANCIANI;725658;;Montefalco
VIA MELANZIO;725663;;Montefalco
VIA NICOLA DA MONTEFALCO;725669;;Montefalco
VIA NICOLO' ALUNNO;725670;;Montefalco
VIA PANICETTE;725734;MONTEPENNINO;Montefalco
VIA PICENI;725672;;Montefalco
VIA PORTA CAMIANO;725680;;Montefalco
VIA QUATTRO NOVEMBRE;725655;;Montefalco
VIA RINGHIERA UMBRA;725685;;Montefalco
VIA SANTA CHIARA DA MONTEFALCO;725698;;Montefalco
VIA SANTA LUCIA;725699;;Montefalco
VIA SANTA MARIA DE' LAICI;725700;;Montefalco
VIA SEBASTIANO CLARIGNANO;725691;;Montefalco
VIA SEVERINI;725707;;Montefalco
VIA TEMPESTIVI;725709;;Montefalco
VIA UGO FOSCOLO;725716;;Montefalco
VIA VENTI SETTEMBRE;725727;;Montefalco
VIA VESCOVO GERARDO;725722;TURRITA;Montefalco
VIALE ALESSANDRO MANZONI;725548;;Montefalco
VIALE AMERIGO FIORANI;725731;;Montefalco
VIALE DELLA VITTORIA;725609;;Montefalco
VIALE ENRICO FERMI;725621;;Montefalco
VIALE GUGLIELMO MARCONI;725649;;Montefalco
VIALE LUIGI MORETTI;725732;;Montefalco
VICOLO DEGLI OPERAI;725596;;Montefalco
VICOLO DEL CAFFE';725598;;Montefalco
VICOLO DEL CASTELLANO;725599;;Montefalco
VICOLO DEL FORNO;725601;;Montefalco
VICOLO DEL MERCATO;725602;;Montefalco
VICOLO DEL MOLINO;725603;;Montefalco
VICOLO DEL MONTE;725604;;Montefalco
VICOLO DELLA FONTE;725607;;Montefalco
VICOLO DELLA FORESTERIA;725608;;Montefalco
VICOLO DELL'ANGOLO;725610;;Montefalco
VICOLO DELL'ARCO;725611;;Montefalco
VICOLO DELLE CONSERVE;725613;;Montefalco
VICOLO DELLE CONSERVETTE;725614;;Montefalco
VICOLO DELLE SCALETTE;725617;;Montefalco
VICOLO DELLO SPERONE;725618;;Montefalco
VICOLO DOPPIO;725619;;Montefalco
VICOLO FABBRI;725623;;Montefalco
VICOLO LANGELI;725656;;Montefalco
VICOLO VALENTI;725717;;Montefalco
LOCALITA' CAPITIGNANO;1165283;FONTECHIARUCCIA;Montefranco
LOCALITA' CASA CANTONIERA;1165286;;Montefranco
LOCALITA' CASALICCHIO;1165287;;Montefranco
LOCALITA' CASECCHIA;1165288;;Montefranco
LOCALITA' COLLE AMERINO;1165289;;Montefranco
LOCALITA' COLLE CAPITONE;1165284;;Montefranco
LOCALITA' COLLE MELARDONE;1165315;FONTECHIARUCCIA;Montefranco
LOCALITA' COLLE VIMILE;1165327;;Montefranco
LOCALITA' COSTARELLE;1165331;;Montefranco
LOCALITA' FOSSATO;1165306;;Montefranco
LOCALITA' LA FORCELLA;1165312;;Montefranco
LOCALITA' MOLA MORETTI;1165316;FONTECHIARUCCIA;Montefranco
LOCALITA' RACOGNANO;1165320;FONTECHIARUCCIA;Montefranco
LOCALITA' SAN PIETRO;1165328;;Montefranco
LOCALITA' VITELLO;1165326;;Montefranco
PIAZZA BELVEDERE;1165280;;Montefranco
PIAZZA DEL TORRIONE;1165295;;Montefranco
PIAZZA DELLA CHIESA;1165296;;Montefranco
PIAZZA ENEA SBARRETTI;1165305;;Montefranco
PIAZZA PORTA FRANCA;1165329;;Montefranco
STRADA COMUNALE DELLA VILLETTA;1165298;;Montefranco
STRADA PROVINCIALE ARRONESE;1165278;FONTECHIARUCCIA;Montefranco
STRADA STATALE VALNERINA;1165324;FONTECHIARUCCIA;Montefranco
STRADA VICINALE SAN BERNARDINO;1165322;FONTECHIARUCCIA;Montefranco
VIA ALCIDE DE GASPERI;1165276;FONTECHIARUCCIA;Montefranco
VIA ANITA GARIBALDI;1165277;;Montefranco
VIA AURELIO SAFFI;1165279;;Montefranco
VIA BUFONE;1165282;;Montefranco
VIA COSTA MERCATALE;1165291;;Montefranco
VIA DEI CARDINALI;1165285;;Montefranco
VIA DEL CONVENTO;1165292;FONTECHIARUCCIA;Montefranco
VIA DEL FORTE;1165293;;Montefranco
VIA DEL PALAZZO;1165294;;Montefranco
VIA DELLA SORGENTE;1165297;FONTECHIARUCCIA;Montefranco
VIA DELLE CASALINE;1165299;;Montefranco
VIA DELLO STADIO;1165300;FONTECHIARUCCIA;Montefranco
VIA DI MEZZO;1165301;;Montefranco
VIA DI SOPRA;1165302;;Montefranco
VIA DI SOTTO;1165303;;Montefranco
VIA DIONINO DE SANTIS;1165304;;Montefranco
VIA EUGENIO TONELLI;1165332;;Montefranco
VIA GIACOMO MATTEOTTI;1165307;;Montefranco
VIA GIUSEPPE GARIBALDI;1165308;;Montefranco
VIA INNOCENZO TERZO;1165310;;Montefranco
VIA LEONI SBARRETTI;1165313;FONTECHIARUCCIA;Montefranco
VIA MADONNA DEL CARMINE;1165314;;Montefranco
VIA MONZANO;1165318;FONTECHIARUCCIA;Montefranco
VIA QUATTRO NOVEMBRE;1165311;;Montefranco
VIA RACOGNANO;1165319;FONTECHIARUCCIA;Montefranco
VIA SAN BERNARDINO;1165321;;Montefranco
VIALE ARMANDO FIORETTI;1165330;;Montefranco
VOCABOLO BOSCO;1165281;;Montefranco
VOCABOLO COLLINE;1165290;;Montefranco
VOCABOLO I MONTI;1165309;;Montefranco
VOCABOLO MONTEMORO;1165317;;Montefranco
VOCABOLO VALLIEZZA;1165323;FONTECHIARUCCIA;Montefranco
VOCABOLO VARCONE;1165325;;Montefranco
FRAZIONE FAIOLO;1074028;;Montegabbione
LARGO CARLO ALBERTO DALLA CHIESA;1073994;;Montegabbione
LARGO DON GIOVANNI MINZONI;1074026;;Montegabbione
LOCALITA' CASANOVA;1074123;;Montegabbione
LOCALITA' PODERACCIO;1074148;;Montegabbione
PIAZZA DEL MUNICIPIO;1074018;;Montegabbione
PIAZZA DELLA LIBERTA';1074023;;Montegabbione
PIAZZA SAN MICHELE;1074085;;Montegabbione
PIAZZA SEDICI GIUGNO;1074099;;Montegabbione
VIA ACHILLE LEMMI;1073982;;Montegabbione
VIA AIA;1073983;;Montegabbione
VIA ALDO MORO;1073984;;Montegabbione
VIA BEATA ANGELINA;1073986;;Montegabbione
VIA DEGLI ARAZZI;1074012;;Montegabbione
VIA DEGLI ULIVI;1074142;;Montegabbione
VIA DEL PODERE;1074115;;Montegabbione
VIA DELLA CHIESA;1074020;;Montegabbione
VIA DELLA FONTANA;1074021;;Montegabbione
VIA DELLA FONTE;1074022;;Montegabbione
VIA DELLA VITE;1074141;;Montegabbione
VIA DELLE MORRACCE;1074024;;Montegabbione
VIA DELLE VASCHETTE;1074025;;Montegabbione
VIA DUE GIUGNO;1074040;;Montegabbione
VIA ENRICO BERLINGUER;1074027;;Montegabbione
VIA GIACOMO MATTEOTTI;1074033;;Montegabbione
VIA GIOVANNI AMENDOLA;1074035;;Montegabbione
VIA MADONNA DELLE GRAZIE;1074046;;Montegabbione
VIA PAPA GIOVANNI VENTITREESIMO;1074036;;Montegabbione
VIA PERUGIA;1074061;;Montegabbione
VIA PIAN DI PANTALONE;1074065;;Montegabbione
VIA PIETRO NENNI;1074073;;Montegabbione
VIA PRIMO MAGGIO;1074039;;Montegabbione
VIA ROMA;1074083;;Montegabbione
VIA SANT'EGIDIO;1074088;;Montegabbione
VIA TORTA;1074097;;Montegabbione
VIA VENTICINQUE APRILE;1074100;;Montegabbione
VIALE QUATTRO NOVEMBRE;1074043;;Montegabbione
VICOLO DEI CIRCOLI;1074013;;Montegabbione
VICOLO DEI PORTICI;1074014;;Montegabbione
VICOLO DEL CAMPANILE;1074015;;Montegabbione
VICOLO DEL COMUNE;1074016;;Montegabbione
VICOLO DEL FORNO;1074017;;Montegabbione
VICOLO MESCOLINI;1074048;;Montegabbione
VICOLO PIAZZOLA;1074070;;Montegabbione
VOCABOLO BANDITA;1073985;;Montegabbione
VOCABOLO BRUSCIANO;1073987;;Montegabbione
VOCABOLO BUTAFONI;1073988;;Montegabbione
VOCABOLO BUTARONI;1074143;;Montegabbione
VOCABOLO CAISENZI;1073989;MONTEGIOVE;Montegabbione
VOCABOLO CAMPO DELLE MELE;1073990;;Montegabbione
VOCABOLO CAMPOSALCE;1074121;;Montegabbione
VOCABOLO CAMPOSPERA;1073991;;Montegabbione
VOCABOLO CAPORLESE;1073993;;Montegabbione
VOCABOLO CAPPANNARE;1073992;;Montegabbione
VOCABOLO CASA PASSERINA;1073996;;Montegabbione
VOCABOLO CASABIANCA;1073995;;Montegabbione
VOCABOLO CASACCIA;1074137;;Montegabbione
VOCABOLO CASANOCCIOLA;1074124;;Montegabbione
VOCABOLO CASANOVA CASTEL DI FIORI;1074122;;Montegabbione
VOCABOLO CASARELLA;1074103;;Montegabbione
VOCABOLO CASAVECCHIA;1073997;;Montegabbione
VOCABOLO CASE NARDE;1074140;;Montegabbione
VOCABOLO CASELLA PRIMA;1073998;;Montegabbione
VOCABOLO CASELLA SECONDA FAIOLO;1074119;;Montegabbione
VOCABOLO CASELLA SECONDA MONTEGABBIONE;1074120;;Montegabbione
VOCABOLO CASELLA TERZA;1074118;;Montegabbione
VOCABOLO CASINO;1073999;;Montegabbione
VOCABOLO CELLARO;1074000;;Montegabbione
VOCABOLO CEPPETE;1074001;;Montegabbione
VOCABOLO CERQUETO;1074002;;Montegabbione
VOCABOLO CICCHITELLO;1074003;;Montegabbione
VOCABOLO COCCHIERI;1074004;;Montegabbione
VOCABOLO COCCIARE;1074117;;Montegabbione
VOCABOLO COLAVELCE;1074005;;Montegabbione
VOCABOLO COLLE;1074006;;Montegabbione
VOCABOLO COLLE FABROSO DI SOPRA;1074008;;Montegabbione
VOCABOLO COLLE FABROSO DI SOTTO;1074007;;Montegabbione
VOCABOLO COLLE FORCHE;1074009;;Montegabbione
VOCABOLO COLOMBAIOLO;1074010;;Montegabbione
VOCABOLO CORNALE;1074116;;Montegabbione
VOCABOLO COSTACCIA;1074011;;Montegabbione
VOCABOLO COSTARELLA;1074104;;Montegabbione
VOCABOLO FABBRICACCIA;1074114;;Montegabbione
VOCABOLO FIENILE;1074029;;Montegabbione
VOCABOLO FONTANA;1074113;;Montegabbione
VOCABOLO FONTEMAGIA;1074030;;Montegabbione
VOCABOLO FRANCESCANE;1074031;;Montegabbione
VOCABOLO GALLETTO;1074032;;Montegabbione
VOCABOLO GIARDINO;1074034;;Montegabbione
VOCABOLO GODOVECCHIO;1074037;;Montegabbione
VOCABOLO GREPPO DEL CERRO;1074112;;Montegabbione
VOCABOLO GREPPOCANNELLA;1074038;;Montegabbione
VOCABOLO IL BOSCHETTO;1074041;;Montegabbione
VOCABOLO ISCHIA;1074042;;Montegabbione
VOCABOLO LANTERNETTO;1074111;;Montegabbione
VOCABOLO LAVORO;1074110;;Montegabbione
VOCABOLO LE CASE;1074044;MONTEGIOVE;Montegabbione
VOCABOLO LE CAVE;1074109;;Montegabbione
VOCABOLO LE GREPPE;1074108;;Montegabbione
VOCABOLO LE OLLE;1074052;;Montegabbione
VOCABOLO MADONNA DEL CARMINE;1074045;;Montegabbione
VOCABOLO MADONNA DELLE GRAZIE;1074047;;Montegabbione
VOCABOLO MOLINO;1074049;;Montegabbione
VOCABOLO MONTAGNA;1074050;;Montegabbione
VOCABOLO MONTARALE;1074051;;Montegabbione
VOCABOLO ORTOCERASOLO;1074053;;Montegabbione
VOCABOLO PAGLIARONI;1074054;;Montegabbione
VOCABOLO PALOMBARO ATTI;1074107;;Montegabbione
VOCABOLO PALOMBARO DELLA FONTANA;1074136;;Montegabbione
VOCABOLO PALOMBARO DI SOTTO;1074130;;Montegabbione
VOCABOLO PALOMBARO MONTEGABBIONE;1074055;;Montegabbione
VOCABOLO PALOMBELLA;1074056;;Montegabbione
VOCABOLO PANTANO;1074057;;Montegabbione
VOCABOLO PARADISO;1074058;;Montegabbione
VOCABOLO PEDATE DI SOPRA;1074059;;Montegabbione
VOCABOLO PEDATE DI SOTTO;1074105;;Montegabbione
VOCABOLO PERGOLETO;1074060;;Montegabbione
VOCABOLO PIAGGIA;1074062;;Montegabbione
VOCABOLO PIAN DEL SETTE;1074019;;Montegabbione
VOCABOLO PIAN DI BORGONE;1074063;;Montegabbione
VOCABOLO PIAN DI FAIOLO;1074064;;Montegabbione
VOCABOLO PIAN DI SCALE;1074129;;Montegabbione
VOCABOLO PIANACCE;1074147;MONTEGIOVE;Montegabbione
VOCABOLO PIANACCIA;1074067;;Montegabbione
VOCABOLO PIANARINA;1074068;;Montegabbione
VOCABOLO PIANELLO;1074069;;Montegabbione
VOCABOLO PIANGERMANO;1074066;;Montegabbione
VOCABOLO PIANO;1074135;;Montegabbione
VOCABOLO PIER LUIGI MONTEGABBIONE;1074071;;Montegabbione
VOCABOLO PIETRETO;1074072;;Montegabbione
VOCABOLO PO' ASINELLO;1074074;;Montegabbione
VOCABOLO PO' DELL'OSSO;1074138;;Montegabbione
VOCABOLO PO' DI CHIANI;1074077;;Montegabbione
VOCABOLO PO' PETROSO;1074075;;Montegabbione
VOCABOLO POBOCCOLLO;1074076;;Montegabbione
VOCABOLO PODERE DELLA CHIESA;1074078;;Montegabbione
VOCABOLO POGGIO DEL CICULO;1074144;;Montegabbione
VOCABOLO POGGIOLAME;1074079;;Montegabbione
VOCABOLO POGGIOLO DEI PINI;1074145;;Montegabbione
VOCABOLO POMANDOLO;1074080;;Montegabbione
VOCABOLO POSINALE;1074131;;Montegabbione
VOCABOLO POSTANGONE;1074081;;Montegabbione
VOCABOLO RIPIGNOLO;1074133;;Montegabbione
VOCABOLO ROCCACCIA;1074082;;Montegabbione
VOCABOLO ROCOLO;1074132;;Montegabbione
VOCABOLO SAN GIUSEPPE;1074134;;Montegabbione
VOCABOLO SAN MARTINO;1074084;;Montegabbione
VOCABOLO SANT'ANNA;1074086;;Montegabbione
VOCABOLO SANT'ANTONINO;1074087;;Montegabbione
VOCABOLO SANT'EGIDIO;1074089;;Montegabbione
VOCABOLO SBARRA;1074139;;Montegabbione
VOCABOLO SCARZUOLA;1074090;;Montegabbione
VOCABOLO SCATOLLA;1074091;;Montegabbione
VOCABOLO SCOPPIETO;1074128;;Montegabbione
VOCABOLO SELVA;1074092;;Montegabbione
VOCABOLO SORBELLO;1074106;;Montegabbione
VOCABOLO SPILLONCHIA;1074093;;Montegabbione
VOCABOLO TABIANO;1074094;MONTEGIOVE;Montegabbione
VOCABOLO TERRACAVATA;1074095;;Montegabbione
VOCABOLO TORDO;1074127;;Montegabbione
VOCABOLO TORRICELLA;1074096;;Montegabbione
VOCABOLO TORRICELLA SECONDA;1074126;;Montegabbione
VOCABOLO VALIANA;1074146;;Montegabbione
VOCABOLO VALLECUPA;1074098;;Montegabbione
VOCABOLO VALLEPULCINI;1074125;;Montegabbione
ZONA ARTIGIANALE BUTAFONI;1074101;;Montegabbione
ZONA ARTIGIANALE POMANDOLO;1074102;;Montegabbione
CORSO VITTORIO EMANUELE II;929009;;Monteleone di Spoleto
FRAZIONE BUTINO;928964;;Monteleone di Spoleto
LARGO CARLO INNOCENZI;929012;;Monteleone di Spoleto
LOCALITA' BUTINO;1305188;;Monteleone di Spoleto
LOCALITA' CASALE BAIOCCO;929013;BUTINO;Monteleone di Spoleto
LOCALITA' CASALE BERNABEI;929040;TRIVIO;Monteleone di Spoleto
LOCALITA' CASALE FERRUCCIAME;929014;RUSCIO;Monteleone di Spoleto
LOCALITA' CASALE GUGLIELMONE;929041;;Monteleone di Spoleto
LOCALITA' CASALE IACHETTI;929015;;Monteleone di Spoleto
LOCALITA' CASALE MACCARIO;929042;RUSCIO;Monteleone di Spoleto
LOCALITA' CASALE MONTEBELLO;929016;;Monteleone di Spoleto
LOCALITA' CASALE MORETTO;929017;BUTINO;Monteleone di Spoleto
LOCALITA' CASALE NICCOLI;929018;;Monteleone di Spoleto
LOCALITA' CASALE RANALDI;929025;RUSCIO;Monteleone di Spoleto
LOCALITA' CASALE SOLFERINO;928966;;Monteleone di Spoleto
LOCALITA' COLLE DEL CAPITANO;928970;;Monteleone di Spoleto
LOCALITA' FUSCELLO;929039;;Monteleone di Spoleto
LOCALITA' LA MINIERA;929026;RUSCIO;Monteleone di Spoleto
LOCALITA' LA MOLA;929038;;Monteleone di Spoleto
LOCALITA' LA TROGNA;929020;;Monteleone di Spoleto
LOCALITA' MADONNA DELLE GRAZIE;929021;BUTINO;Monteleone di Spoleto
LOCALITA' NEMPE;928990;;Monteleone di Spoleto
LOCALITA' PICCINESCA;929027;RUSCIO;Monteleone di Spoleto
LOCALITA' PIZZIGLIO;929028;RUSCIO;Monteleone di Spoleto
LOCALITA' RESCIA;1305189;;Monteleone di Spoleto
LOCALITA' RUSCIO;1305190;;Monteleone di Spoleto
LOCALITA' SANTA LUCIA;929029;RUSCIO;Monteleone di Spoleto
LOCALITA' SANTA MARIA;929030;RUSCIO;Monteleone di Spoleto
LOCALITA' TREVICAGLIA - TRIVIO;929033;;Monteleone di Spoleto
LOCALITA' TRIVIO;1305191;;Monteleone di Spoleto
LOCALITA' VALLATTE;929007;;Monteleone di Spoleto
LOCALITA' VILLA CESI;929008;;Monteleone di Spoleto
PIAZZA DEI SEI;928975;RUSCIO;Monteleone di Spoleto
PIAZZA DEL MERCATO;929019;;Monteleone di Spoleto
PIAZZA DEL PLEBISCITO;928980;;Monteleone di Spoleto
PIAZZA GARIBALDI;1305192;;Monteleone di Spoleto
PIAZZA GIUSEPPE GARIBALDI;928993;RUSCIO;Monteleone di Spoleto
PIAZZA MARGHERITA;928998;;Monteleone di Spoleto
PIAZZA NAZIONALE;929000;RUSCIO;Monteleone di Spoleto
PIAZZA SAN FRANCESCO;929034;;Monteleone di Spoleto
STRADA STATALE 471 PER LEONESSA;929010;RUSCIO;Monteleone di Spoleto
VIA BOCCANERA;928963;;Monteleone di Spoleto
VIA BORGO CAVOUR;928968;;Monteleone di Spoleto
VIA CADUTI DI NASSIRIYA;929036;;Monteleone di Spoleto
VIA CASALE GOBBI - TRIVIO;928965;;Monteleone di Spoleto
VIA CASALE LOTTI;929035;TRIVIO;Monteleone di Spoleto
VIA CASTELLANA;928967;;Monteleone di Spoleto
VIA CENTRO;929037;TRIVIO;Monteleone di Spoleto
VIA CESARE BATTISTI;928969;;Monteleone di Spoleto
VIA DEGLI ARCHI;928971;;Monteleone di Spoleto
VIA DEGLI ORTI;928972;;Monteleone di Spoleto
VIA DEI CAMPI;928973;RUSCIO;Monteleone di Spoleto
VIA DEI FOSSI;928974;;Monteleone di Spoleto
VIA DEL CARMINE;928976;;Monteleone di Spoleto
VIA DEL COLLE;929031;RUSCIO;Monteleone di Spoleto
VIA DEL TEATRO;928981;;Monteleone di Spoleto
VIA DELLA COSTARELLA;928982;;Monteleone di Spoleto
VIA DELLA CROCE;928983;;Monteleone di Spoleto
VIA DELLA MINIERA;928984;RUSCIO;Monteleone di Spoleto
VIA DELLA TAZZARETTA;928985;RUSCIO;Monteleone di Spoleto
VIA DELL'ANNUNZIATA;928986;;Monteleone di Spoleto
VIA DELLE COSTE;928997;;Monteleone di Spoleto
VIA DELLE MURA;928988;;Monteleone di Spoleto
VIA DI NEMPE;1305193;;Monteleone di Spoleto
VIA DI PAGO;928991;;Monteleone di Spoleto
VIA DON SESTILIO SILVESTRI;929032;RUSCIO;Monteleone di Spoleto
VIA FUORI PORTA CAMPANELLA;928992;;Monteleone di Spoleto
VIA GIUSEPPE DE ANGELIS;928994;RUSCIO;Monteleone di Spoleto
VIA GIUSEPPE MAZZINI;928995;;Monteleone di Spoleto
VIA GRANDE ITALIA;928996;RUSCIO;Monteleone di Spoleto
VIA MONTELEONE;928999;RUSCIO;Monteleone di Spoleto
VIA PADRE IACHETTI;929022;;Monteleone di Spoleto
VIA PROVINCIALE;929011;;Monteleone di Spoleto
VIA RESCIA DI SOPRA;929023;RESCIA;Monteleone di Spoleto
VIA RESCIA DI SOTTO;929024;RESCIA;Monteleone di Spoleto
VIA ROMA;929002;;Monteleone di Spoleto
VIA SAN FRANCESCO;929003;;Monteleone di Spoleto
VIA SANT'ANTONIO;929004;RUSCIO;Monteleone di Spoleto
VIA SCOSCESA;929005;;Monteleone di Spoleto
VIA UMBERTO I;929006;;Monteleone di Spoleto
VIA VALLATTE;1305194;;Monteleone di Spoleto
VICOLO DEL FORNO;928977;;Monteleone di Spoleto
VICOLO DEL GIGLIO;928978;;Monteleone di Spoleto
VICOLO DEL MORO;928979;;Monteleone di Spoleto
VICOLO DELLE LAVANDAIE;928987;;Monteleone di Spoleto
VICOLO DELLO SCARICO;928989;;Monteleone di Spoleto
VICOLO OSCURO;929001;;Monteleone di Spoleto
CORSO VITTORIO EMANUELE SECONDO;766742;;Monteleone d'Orvieto
FRAZIONE COLLE ALTO;766668;;Monteleone d'Orvieto
FRAZIONE COLLE BASSO;766669;;Monteleone d'Orvieto
FRAZIONE SPIAZZOLINO;766735;;Monteleone d'Orvieto
PIAZZA ATTILIO PARELLI;766657;;Monteleone d'Orvieto
PIAZZA CAMILLO BENZO CONTE DI CAVOUR;766665;;Monteleone d'Orvieto
PIAZZA DEL MUNICIPIO;766683;;Monteleone d'Orvieto
PIAZZA DEL TORRIONE;766686;;Monteleone d'Orvieto
PIAZZA DELLE BETULLE;766692;;Monteleone d'Orvieto
PIAZZA DELLE MAGNOLIE;766696;;Monteleone d'Orvieto
PIAZZA GIUSEPPE GARIBALDI;766705;;Monteleone d'Orvieto
PIAZZA GUGLIELMO MARCONI;766709;;Monteleone d'Orvieto
